arm,task_id,task_idx,epoch,n_rollouts,complete_8,duplicate_task_in_log,missing_rollout_indices
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000305,36,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000311,37,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000158,38,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000298,39,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000320,40,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000200,41,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000321,42,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000440,43,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000184,44,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000362,45,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000328,46,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000089,47,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000428,48,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000183,49,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000006,50,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000302,51,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000432,52,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000383,53,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000102,54,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000433,55,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000341,56,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000153,57,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000054,58,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000232,59,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000244,60,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000110,61,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000339,62,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000021,63,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000423,64,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000103,65,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000163,66,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000318,67,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000040,68,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000429,69,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000261,70,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000098,71,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000128,72,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000392,73,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000375,74,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000234,75,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000134,76,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000022,77,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000397,78,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000313,79,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000354,80,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000268,81,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000086,82,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000242,83,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000094,84,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000226,85,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000406,86,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000081,87,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000269,88,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000009,89,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000093,90,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000109,91,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000456,92,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000077,93,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000075,94,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000336,95,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000266,96,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000314,97,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000398,98,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000056,99,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000161,100,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000031,101,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000144,102,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000263,103,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000052,104,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000249,105,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000449,106,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000222,107,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000215,108,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000299,109,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000307,110,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000039,111,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000126,112,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000216,113,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000227,114,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000340,115,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000181,116,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000043,117,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000146,118,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000073,119,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000166,120,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000309,121,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000379,122,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000029,123,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000360,124,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000315,125,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000409,126,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000164,127,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000304,128,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000411,129,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000018,130,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000251,131,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000300,132,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000282,133,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000233,134,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000426,135,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000041,136,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000257,137,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000324,138,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000070,139,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000237,140,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000140,141,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000322,142,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000467,143,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000203,144,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000259,145,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000297,146,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000209,147,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000206,148,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000381,149,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000458,150,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000024,151,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000303,152,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000028,153,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000373,154,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000171,155,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000186,156,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000255,157,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000412,158,0,8,True,False,
A2_R3_OUTCOME_FIRST,agentic_v5_stage3_000272,159,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000163,0,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000432,1,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000039,2,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000266,3,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000314,4,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000268,5,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000052,6,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000229,7,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000467,8,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000223,9,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000108,10,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000403,11,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000006,12,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000270,13,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000215,14,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000322,15,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000171,16,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000244,17,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000043,18,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000237,19,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000054,20,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000075,21,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000138,22,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000402,23,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000040,24,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000315,25,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000072,26,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000186,27,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000140,28,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000161,29,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000225,30,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000411,31,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000341,32,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000007,33,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000110,34,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000445,35,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000321,36,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000313,37,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000291,38,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000089,39,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000158,40,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000375,41,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000449,42,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000028,43,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000327,44,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000121,45,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000324,46,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000336,47,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000200,48,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000041,49,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000103,50,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000074,51,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000311,52,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000429,53,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000409,54,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000309,55,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000440,56,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000234,57,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000029,58,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000249,59,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000080,60,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000456,61,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000021,62,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000458,63,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000230,64,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000304,65,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000111,66,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000077,67,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000286,68,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000279,69,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000227,70,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000015,71,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000262,72,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000398,73,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000233,74,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000017,75,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000251,76,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000320,77,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000354,78,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000053,79,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000272,80,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000328,81,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000412,82,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000146,83,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000339,84,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000193,85,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000428,86,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000222,87,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000183,88,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000392,89,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000294,90,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000184,91,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000114,92,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000297,93,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000257,94,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000282,95,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000073,96,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000018,97,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000397,98,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000360,99,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000094,100,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000423,101,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000303,102,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000299,103,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000070,104,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000307,105,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000381,106,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000259,107,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000232,108,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000226,109,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000126,110,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000109,111,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000373,112,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000009,113,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000209,114,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000031,115,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000024,116,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000056,117,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000362,118,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000055,119,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000153,120,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000379,121,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000022,122,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000305,123,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000326,124,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000134,125,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000433,126,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000242,127,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000086,128,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000383,129,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000051,130,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000001,131,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000300,132,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000206,133,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000406,134,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000093,135,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000203,136,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000340,137,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000144,138,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000057,139,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000298,140,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000216,141,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000181,142,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000164,143,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000128,144,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000098,145,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000255,146,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000269,147,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000155,148,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000192,149,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000318,150,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000081,151,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000263,152,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000102,153,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000401,154,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000166,155,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000302,156,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000426,157,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000261,158,0,8,True,False,
A3_VERIFIABLE_PROCESS,agentic_v5_stage3_000250,159,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000392,0,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000237,1,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000041,2,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000081,3,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000018,4,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000398,5,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000186,6,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000024,7,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000324,8,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000153,9,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000017,10,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000072,11,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000268,12,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000022,13,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000080,14,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000257,15,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000428,16,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000200,17,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000340,18,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000077,19,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000070,20,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000322,21,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000057,22,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000108,23,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000326,24,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000263,25,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000052,26,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000109,27,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000402,28,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000121,29,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000021,30,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000269,31,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000313,32,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000140,33,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000266,34,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000206,35,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000449,36,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000094,37,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000006,38,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000051,39,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000354,40,0,8,True,False,
A4_GATED_VERIFIABLE,agentic_v5_stage3_000297,41,0,8,True,False,
